Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2020-09-30,2317.513916015625,2329.3232138517255,2287.479084261575,2314.4453011085607,3917166
2020-10-01,2346.479248046875,2361.868634355616,2317.513902649653,2333.9725481230694,2610337
2020-10-05,2516.040771484375,2536.776905361656,2420.496686701767,2436.2579282767224,17412105
2020-10-06,2523.9453125,2544.123439109613,2464.2477245738087,2544.123439109613,9846367
2020-10-07,2544.0771484375,2575.739259467605,2513.4379849606266,2549.7029059423003,9656101
2020-10-08,2627.53271484375,2682.6740323863683,2603.635109421779,2603.635109421779,19839329
2020-10-09,2615.677001953125,2631.391936543555,2585.0378398664175,2612.933931663537,7739245
2020-10-12,2631.53125,2653.8481227915195,2604.332561285336,2618.0481393551236,4623203
2020-10-13,2628.32275390625,2654.6844187548586,2614.9790354016595,2645.478801255775,4209878
2020-10-14,2623.700439453125,2653.9565738006604,2603.1093514728195,2653.9565738006604,4395936
2020-10-15,2559.266357421875,2640.6499249521044,2546.5661198282696,2625.00820052705,6629355
2020-10-16,2580.464111328125,2588.261490169071,2550.5814166864343,2568.137545385801,5273773
2020-10-19,2532.137939453125,2590.455834322018,2527.515506182471,2590.455834322018,3331194
2020-10-20,2557.77197265625,2577.2890169958255,2538.114716389137,2544.6982933509607,3406273
2020-10-21,2498.3798828125,2567.110169898301,2486.847167440832,2557.771828065277,4570143
2020-10-22,2494.4111328125,2508.88556291643,2463.5480948836125,2484.9328068746727,5262294
2020-10-23,2509.025634765625,2523.2198682196754,2493.430650089395,2509.959468913745,3499091
2020-10-26,2510.3330078125,2530.6439013143467,2493.804188353197,2511.9672176344875,2672752
2020-10-27,2456.124267578125,2538.3016884750373,2450.4747522809794,2521.119228027714,3537502
2020-10-28,2448.699951171875,2480.2168548752393,2433.5718829916323,2474.6605870789813,3569445
2020-10-29,2458.4580078125,2479.3292890677412,2428.2018771745365,2435.4390907301954,3105968
2020-10-30,2488.5283203125,2497.3997457873365,2448.1399885454803,2461.6805853228625,3427003
2020-11-02,2432.2646484375,2488.528158985713,2428.015657230262,2483.9989719211108,2571196
2020-11-03,2459.34521484375,2488.6675100716348,2428.948873766902,2431.7036383589257,2879269
2020-11-04,2477.601806640625,2541.7563905457605,2437.306957145389,2437.306957145389,4893928
2020-11-05,2507.998291015625,2530.690506095698,2490.5356382867994,2507.3446527184315,2816502
2020-11-06,2528.30908203125,2533.7253653948724,2503.889411572959,2520.4182295036435,3884421
2020-11-09,2546.192138671875,2562.440760755985,2516.7763646325843,2550.3943921060595,3646592
2020-11-10,2474.287109375,2533.6320885213513,2463.7814749567756,2518.7374790991066,4760020
2020-11-11,2509.9599609375,2514.62913259339,2468.49757984106,2491.4232582688587,3242441
2020-11-12,2494.317626953125,2533.49192198505,2485.6329241959847,2508.278401198616,2437505
2020-11-13,2481.0576171875,2488.5748005071055,2461.587081889036,2480.0303083182125,2548093
2020-11-14,2493.664794921875,2511.0807153827013,2484.0462549516983,2500.76179960868,298819
2020-11-17,2489.648193359375,2516.68264219299,2474.706849286986,2516.68264219299,2827273
2020-11-18,2452.855224609375,2487.920740333499,2434.5522132128117,2484.9325168388395,2893762
2020-11-19,2462.427734375,2499.0807330300922,2456.778218882656,2462.5212090058258,4167501
2020-11-20,2484.232421875,2498.9403104736393,2453.6960892390066,2479.32979234212,2711471
2020-11-23,2543.997802734375,2549.367349349305,2488.66812674575,2512.013981593271,3706418
2020-11-24,2541.943359375,2561.507139726322,2526.0214411081665,2553.476074633785,3120516
2020-11-25,2522.566650390625,2552.122414910416,2510.333329816388,2548.4338150078743,3302249
2020-11-26,2540.589111328125,2550.254157348042,2502.6753561558057,2508.278360684513,2341099
2020-11-27,2502.3486328125,2537.881068441583,2492.4501274407207,2526.0214201256103,6086808
2020-12-01,2546.379150390625,2554.8769048459817,2450.801128516845,2501.741829888925,3605017
2020-12-02,2567.623291015625,2572.4324448660536,2523.639618922498,2539.094617043609,2509032
2020-12-03,2530.177001953125,2590.3625699358627,2522.099427399725,2590.3625699358627,2852548
2020-12-04,2547.079345703125,2557.631717047482,2520.4183354972165,2531.4376239100243,2686527
2020-12-07,2556.557861328125,2562.4410624259663,2527.0953465180914,2535.359870439686,1996400
2020-12-08,2612.214599609375,2619.918732191007,2551.655357151735,2558.7058513541197,4277818
2020-12-09,2624.821533203125,2652.089449551843,2608.3392207826128,2628.743591721281,3659996
2020-12-10,2600.074462890625,2640.2293312394418,2596.292388995285,2631.5446280689553,2127801
2020-12-11,2599.4208984375,2621.9261652430823,2581.6313118220314,2607.9186526304075,1795408
2020-12-14,2612.587890625,2618.471091670849,2573.8805087081946,2616.6034232745073,2483658
2020-12-15,2578.830078125,2609.7865930312737,2572.71341804914,2601.66228046639,2365509
2020-12-16,2627.99609375,2633.225656332828,2577.8025067661606,2595.12517633656,2565149
2020-12-17,2650.407470703125,2664.8818969249055,2619.404229167382,2625.0072328661354,2863460
2020-12-18,2671.69970703125,2706.2515732179527,2657.878914959195,2678.236546580086,6076692
2020-12-21,2633.55224609375,2695.5122321802833,2600.7280674249396,2671.6994617245073,2705195
2020-12-22,2682.4384765625,2692.850635677135,2632.151418626983,2646.4858633866406,2881737
2020-12-23,2716.2900390625,2725.8618389423077,2675.8549754362843,2685.753708457947,2790988
2020-12-24,2716.850341796875,2728.05635104541,2692.4304431840037,2716.523408665723,1807144
2020-12-28,2735.57373046875,2754.5306097452944,2709.986765367467,2717.4574387385696,2108994
2020-12-29,2736.600830078125,2756.678263228331,2726.7955720280243,2726.7955720280243,1994151
2020-12-30,2716.803466796875,2752.66260337998,2709.986432585493,2740.2425648283106,2637968
2020-12-31,2673.333984375,2712.788481218889,2656.758426529342,2708.11930999476,4040956
2021-01-01,2734.499755859375,2745.4723067451764,2688.5084255508036,2689.442259668744,2681440
2021-01-04,2838.342041015625,2848.894412059613,2746.359381149077,2754.8106254448444,5113293
2021-01-05,2888.349365234375,2908.1933432528785,2838.482706961453,2838.482706961453,5801309
2021-01-06,2849.595458984375,2907.493187464477,2836.241582463359,2894.8864240051,3726716
2021-01-07,2832.13232421875,2877.00310180892,2801.7359763036766,2871.540080704543,3717827
2021-01-08,2914.403076171875,2921.033390215256,2857.5326643410112,2885.5476904620014,5879039
2021-01-11,2966.277587890625,3016.2844547108357,2938.356036609874,3016.2844547108357,9508039
2021-01-12,2964.783447265625,2997.6076264981134,2941.577577404691,2966.277445116004,3611458
2021-01-13,2949.935302734375,2966.7910545117693,2919.3989720388477,2964.9233862369742,3572801
2021-01-14,3041.3916015625,3056.174305759119,2919.481403715363,2951.853646003374,6931542
2021-01-15,3025.15869140625,3063.191196908562,3003.3120776043015,3026.702358582528,4131692
2021-01-18,3014.305419921875,3047.051812316464,2982.1670834463325,3040.7364366403644,4160906
2021-01-19,3050.747802734375,3067.8695356715834,3023.8958033822987,3024.8314147076026,2975735
2021-01-20,3095.750244140625,3113.6671064414854,3056.735304550454,3059.448485539383,3453446
2021-01-21,3063.051025390625,3096.077920244956,3052.0575930480427,3092.19522487097,2778546
2021-01-22,3090.417724609375,3110.907520367718,3033.1581312723433,3033.1581312723433,3052459
2021-01-25,3079.377197265625,3124.754340598564,3067.541578498529,3095.890643625722,2272887
2021-01-27,3051.07470703125,3093.551360768129,3019.2171025182483,3087.516714691732,2786662
2021-01-28,2990.728759765625,3064.1274307039857,2978.799714043037,3022.024916388969,3083938
2021-01-29,2911.01416015625,3009.7211472381055,2900.39488107821,3003.3589450406294,5445659
2021-02-01,2937.21142578125,2961.2097642559816,2848.0944494635937,2900.3950297609927,3985846
2021-02-02,2997.183349609375,3016.4102035075557,2947.174981714889,2969.6296482422404,2881837
2021-02-03,2994.00244140625,3027.637615836239,2959.01044810159,3006.118559852236,2505866
2021-02-04,2983.149658203125,3029.368991219748,2971.5013437707867,3008.972620191082,2057261
2021-02-05,2954.61328125,2999.429193840393,2927.5273832634853,2992.973339643673,2366135
2021-02-08,3007.1484375,3018.282120849036,2951.9939674032,2984.132307640422,2526592
2021-02-09,2972.343505859375,3036.8072627452952,2960.274211221109,2989.278162089584,2658751
2021-02-10,3006.39990234375,3012.1069943473035,2954.0056683870894,2979.9220562850765,2127983
2021-02-11,2999.5693359375,3012.01300987116,2979.9683281007738,3007.9898362567255,1165882
2021-02-12,2985.347900390625,3036.525781136365,2977.1144771455592,2979.1727758516568,2777404
2021-02-15,2937.678955078125,3002.3763790132916,2929.9133363351457,3002.3763790132916,2630853
2021-02-16,2908.62841796875,2963.6890052179583,2900.39499294978,2947.1755573521955,3435770
2021-02-17,2875.2275390625,2931.1303212693037,2849.4513988210697,2905.167104428487,3678426
2021-02-18,2860.49072265625,2898.4295704849746,2835.8372785038873,2867.64805628981,4189909
2021-02-19,2874.057373046875,2888.372041754777,2821.9436461628115,2861.099066482132,3725028
2021-02-22,2767.959228515625,2896.6526096173643,2753.644329818835,2896.6526096173643,5366696
2021-02-23,2788.308837890625,2833.0311051152303,2776.8944253573327,2778.7656480159294,3832829
2021-02-24,2758.27587890625,2809.9684053678598,2733.060970592459,2780.6368985322083,3774549
2021-02-25,2802.4365234375,2834.8085367974672,2777.3152691046735,2782.5079574127726,4224073
2021-02-26,2707.939453125,2780.963950576668,2694.5601677192,2769.409061266955,5553153
2021-03-01,2735.9140625,2774.087042871886,2714.956464235787,2737.598208243892,3265871
2021-03-02,2812.774658203125,2830.2237146957004,2758.181656503446,2769.4089902476935,3306469
2021-03-03,2862.12841796875,2866.7128216481406,2803.9332164637362,2839.580095855779,3509857
2021-03-04,2853.334228515625,2883.0398924189085,2821.8509942037595,2828.353448177175,3916760
2021-03-05,2814.365234375,2865.964099193055,2803.6525321292474,2821.8969500011153,3203686
2021-03-08,2813.3359375,2837.7086539508446,2803.0910409616654,2821.8032641990594,2003125
2021-03-09,2854.503173828125,2869.4261279804978,2799.442587345824,2813.336277727389,1942397
2021-03-10,2873.2158203125,2894.033174231784,2862.970921034127,2877.005092215667,3053778
2021-03-12,2861.052001953125,2916.299884721904,2845.5209942874153,2877.004217362802,2938317
2021-03-15,2868.724609375,2899.45953316161,2845.194075619379,2845.194075619379,3097083
2021-03-16,2909.7978515625,2938.754974442185,2862.9704622072863,2862.9704622072863,4894756
2021-03-17,2912.5107421875,2951.8532375190807,2886.641184738852,2905.0726790797926,3838390
2021-03-18,2840.9833984375,2943.853803818139,2794.7174704503955,2924.6737742880982,3656306
2021-03-19,2853.8017578125,2899.4596383962084,2811.512169532303,2834.9024538046183,5776626
2021-03-22,2928.135986328125,2937.3050232929036,2824.2831259046584,2852.3982928115556,2821646
2021-03-23,2940.251708984375,2964.9517521241696,2921.7733886611018,2937.8190286115155,3305973
2021-03-24,2920.136962890625,2949.327994195834,2910.8274463064463,2910.874272562697,2207104
2021-03-25,2867.508056640625,2929.258395387374,2853.6141390543257,2911.809109583031,3179786
2021-03-26,2869.33251953125,2917.2357680498512,2847.1117531774385,2891.646709954127,3697370
2021-03-30,2955.17529296875,2983.149981133407,2863.812707040289,2884.489809367725,4694008
2021-03-31,2973.232177734375,2998.6339307403837,2930.334312349105,2951.853370198412,3530069
2021-04-01,2961.2099609375,3007.9905290407783,2942.497733696189,2985.629508855708,4285076
2021-04-05,3030.351318359375,3052.899641835614,2948.1111772675517,2966.823403083277,5317862
2021-04-06,3054.489990234375,3064.126831755796,3022.0243256706017,3064.126831755796,2291562
2021-04-07,3060.758544921875,3066.51269114872,3026.51531030217,3049.1570568165416,2491268
2021-04-08,3103.74951171875,3120.262955934361,3055.752617567019,3059.448235653781,2578118
2021-04-09,3108.334716796875,3138.3679316234206,3095.0022554485854,3138.040376292187,2911129
2021-04-12,3037.508544921875,3123.1637947782024,3006.3058204662934,3108.3342660955677,3791828
2021-04-13,2904.18408203125,3007.0544910100043,2875.180133922566,3007.0544910100043,8654596
2021-04-15,3011.685791015625,3028.8075225947355,2888.6529114971427,2956.812282507417,6062760
2021-04-16,2989.418212890625,3037.9297478768403,2977.676474365771,3021.088745270809,3224657
2021-04-19,2958.215576171875,2983.6641554574558,2933.234802492356,2964.9519312150132,2679106
2021-04-20,2942.076171875,3017.6736006493184,2925.048094140312,3017.3460453691387,3141893
2021-04-22,2917.984375,2945.304177467718,2905.3067970399084,2945.304177467718,1988980
2021-04-23,2909.28369140625,2918.1719998379463,2892.021706504633,2905.0734400438673,1615309
2021-04-26,2901.143310546875,2949.9821704438205,2889.2142675170116,2902.3128245694106,2490260
2021-04-27,2930.33447265625,2934.1705701988317,2903.201746057581,2906.0085798436503,1471417
2021-04-28,2922.943115234375,2948.110965782803,2911.6221280596897,2947.1285283138077,1639037
2021-04-29,2914.663330078125,2954.0526602543164,2905.5411191903113,2943.0592266202843,1621395
2021-04-30,2840.188232421875,2930.3812950136044,2825.5460075589376,2899.4592971606453,3072305
2021-05-03,2841.451416015625,2858.292418810581,2810.5762442248724,2830.130428324061,1545831
2021-05-04,2853.380126953125,2891.038476034152,2839.5798623830588,2865.5898982399317,1990777
2021-05-05,2896.37158203125,2899.8332978299873,2855.8595708853145,2872.3264195775596,1939289
2021-05-06,2911.107666015625,2932.205746024226,2876.069069329442,2905.5408245942035,1791671
2021-05-07,2931.17626953125,2956.3911743866956,2911.435010045329,2931.2699220205673,1912540
2021-05-10,2942.964599609375,2960.4604808089466,2923.78457281173,2943.385578903726,2137153
2021-05-11,2921.539794921875,2926.6856568220687,2892.11463822874,2923.785170564582,2415625
2021-05-12,2888.79345703125,2919.1071708992226,2872.88806539494,2919.1071708992226,1978558
2021-05-14,2855.017822265625,2898.9915524463504,2844.2582925405536,2898.9915524463504,2043935
2021-05-17,2872.093017578125,2877.1920538862555,2840.5161336809797,2858.292749800854,2890462
2021-05-18,2889.916015625,2922.849485267819,2879.8113686473584,2900.394815726709,2098538
2021-05-19,2883.5537109375,2917.2357140503327,2869.6131954618586,2885.4249333326575,1986041
2021-05-20,2862.969970703125,2889.915616111525,2855.5787343692546,2869.612900892309,2329027
2021-05-21,2882.14990234375,2889.354061901637,2858.3854725240517,2863.9054864710984,1685566
2021-05-24,2883.086181640625,2905.0730468908455,2874.1978744118123,2883.086181640625,1652260
2021-05-25,2927.744873046875,2941.1425494890455,2897.7529733880406,2907.060740995805,1841613
2021-05-26,2969.5830078125,2975.6942281863426,2918.1547838048464,2933.3857794443566,1923753
2021-05-27,2989.79736328125,3025.2894546220887,2972.6859903172503,2972.8269266795437,5959785
2021-05-28,2955.57470703125,3006.720835812717,2948.100029765811,2998.729238844484,1763701
2021-05-31,2970.194580078125,2980.724868428267,2941.4720227097837,2961.5919524125343,1652799
2021-06-01,2964.411865234375,2980.3480010951585,2944.667923220445,2979.078885402787,1377441
2021-06-02,2942.270751953125,2970.4763867885827,2928.685083748322,2962.390909191911,2240078
2021-06-03,2953.365234375,2965.8697793250913,2935.8776476582634,2965.8697793250913,1281706
2021-06-04,2955.715576171875,2968.0321289168296,2938.0870538487825,2940.907617420477,1836060
2021-06-07,2992.806396484375,2999.622759486179,2946.173209394886,2956.8912607824877,2559821
2021-06-08,3008.74169921875,3037.7465827635333,2996.566313914102,3006.7203873964036,2574057
2021-06-09,3008.836181640625,3027.4048917687096,2995.6264963760736,3010.4815103861515,1710925
2021-06-10,3024.396728515625,3031.1660360383676,3002.020208768768,3018.003404368226,1874324
2021-06-11,3077.9873046875,3111.081874061532,3018.943456516041,3019.4606057874307,3452954
2021-06-14,3080.384033203125,3110.798967283972,3074.7429070571616,3082.8754387690547,1847360
2021-06-15,3067.597900390625,3100.7395220253716,3057.0678424029397,3100.7395220253716,1304985
2021-06-16,3078.50439453125,3097.6370808987713,3058.4312907096755,3066.9870925603946,1635552
2021-06-17,3119.30810546875,3136.5135882929667,3065.0122594614195,3070.1832924144987,2273413
2021-06-18,3100.08154296875,3157.1509013833447,3079.1153073348582,3150.475475619396,3380431
2021-06-21,3077.329345703125,3089.4576787374713,3057.2091853615975,3069.7137313079256,1130569
2021-06-22,3103.748291015625,3128.0522403703712,3088.517292739863,3106.3808630783888,1708688
2021-06-23,3066.328369140625,3129.885155614763,3061.627430186563,3129.885155614763,1467104
2021-06-24,3171.8173828125,3180.655055561964,3082.405438858971,3087.576471317024,4155204
2021-06-25,3178.586669921875,3196.309070610882,3149.6288424183067,3173.3685822007133,2722861
2021-06-28,3137.17138671875,3188.6466645857918,3133.645682755254,3188.6466645857918,1355238
2021-06-29,3141.026611328125,3164.9543457523487,3127.534824119516,3142.1077355200428,1497322
2021-06-30,3145.633544921875,3179.7153549804325,3138.817182910164,3145.8685918877964,1693146
2021-07-01,3141.63720703125,3160.9110549271472,3133.0345813709696,3157.150304118192,990310
2021-07-02,3126.54736328125,3139.945038958509,3098.1066833347877,3131.7654512947356,1682274
2021-07-05,3122.364501953125,3172.1944684100704,3104.5009290723333,3142.1084509266316,1972858
2021-07-06,3067.1748046875,3128.945099230444,3061.345686047264,3114.84228177598,2159420
2021-07-07,3079.06787109375,3086.3543262630687,3047.712746894402,3079.114926389545,2640710
2021-07-08,3063.60205078125,3100.7394701477865,3038.592962633124,3100.7394701477865,2485811
2021-07-09,3016.263916015625,3085.6968887679404,3009.5416639080368,3055.6108740084724,6365067
2021-07-12,3002.11376953125,3042.4477345178943,2997.6478774611137,3041.5075467136553,1892226
2021-07-13,2996.895751953125,3021.763674053831,2985.09634882418,3021.763674053831,1809339
2021-07-14,3022.28076171875,3029.285114975191,2994.498166106761,2996.3785417212707,2044279
2021-07-15,3017.94677734375,3045.177644287322,3009.513777544093,3041.1731253284734,2232968
2021-07-16,3010.26708984375,3033.870237594403,3007.628772982464,3027.415804383664,1256526
2021-07-19,3000.65625,3014.9782455677164,2992.5528976193264,2996.3218559286706,1597058
2021-07-20,3020.631591796875,3029.3001496387506,2973.849260171773,3000.6561593684783,1811945
2021-07-22,3030.57275390625,3038.6758773103315,3005.7446457727506,3005.7446457727506,2859334
2021-07-23,3027.2744140625,3054.3166429952603,3021.4323448525442,3043.433730243102,1776193
2021-07-26,3012.858154296875,3038.015904567897,3006.5451952459375,3015.166595213544,1259611
2021-07-27,2999.101318359375,3024.588944098588,2978.5604502390147,3015.166548634106,1121367
2021-07-28,3013.093994140625,3019.359795787891,2951.4713831020763,3003.8599995770405,1660654
2021-07-29,3011.209228515625,3039.1465394230536,3006.0269109413734,3015.402148545183,1731997
2021-07-30,2984.49609375,3037.3086572824236,2979.690810910267,3033.0685800502933,2999943
2021-08-02,3033.446044921875,3038.628362668398,2984.0727824069504,2996.32189708055,2608669
2021-08-03,3095.16259765625,3099.968111364219,3033.0219455046267,3042.4914989650647,3804735
2021-08-04,3084.84521484375,3114.290201603356,3072.8316602458312,3109.3906018143493,2929598
2021-08-05,3094.267822265625,3123.5244091190143,3074.0568279791205,3085.834823488619,2534521
2021-08-06,3118.625,3132.00475771046,3076.412615500798,3083.5265712320356,2292362
2021-08-09,3130.780029296875,3144.254103979205,3118.8136302580665,3131.910671010013,1510489
2021-08-10,3141.332763671875,3156.4085984872563,3124.0899616329693,3124.0899616329693,2040777
2021-08-11,3151.03759765625,3165.925029218104,3134.9254386559287,3156.502633297812,1929707
2021-08-12,3158.151611328125,3173.463004983404,3133.888941382067,3133.888941382067,1310205
2021-08-13,3263.352294921875,3278.9935631293934,3163.56922074912,3166.6314992204334,4363584
2021-08-16,3272.350830078125,3292.514894661984,3238.0062441639675,3260.148873798146,2083489
2021-08-17,3347.82470703125,3355.127064477087,3262.9759787011776,3280.972848421995,4336019
2021-08-18,3354.891357421875,3387.351466636789,3332.324764312576,3367.423190496782,2631309
2021-08-20,3353.901611328125,3368.5063240618197,3297.8383592213618,3303.4917964085985,2836148
2021-08-23,3427.3017578125,3460.845574976223,3356.16267779325,3373.2173042240343,3744176
2021-08-24,3404.5,3455.5224112137116,3386.7858499113527,3445.7701395578697,2511141
2021-08-25,3447.655029296875,3484.166817322361,3398.7057233582464,3401.485284438841,2123263
2021-08-26,3459.76318359375,3474.6034599373793,3437.19635712255,3448.597550329131,1902533
2021-08-27,3505.272216796875,3514.0822482201092,3440.2107627426026,3454.250039408747,3944728
2021-08-30,3487.51171875,3524.306223683196,3474.603081344788,3500.420356155212,2033114
2021-08-31,3567.7431640625,3584.3738313831764,3489.537275582305,3495.143555314959,3207480
2021-09-01,3500.373291015625,3596.246179491145,3492.8825314865144,3576.7418639122766,2643336
2021-09-02,3615.13818359375,3636.2442609435025,3507.016177581531,3518.323054027253,3403717
2021-09-03,3620.1318359375,3634.12395649494,3584.797849622287,3604.0666041517215,1746812
2021-09-06,3629.5068359375,3653.6282610268113,3593.7017321561852,3627.3396389113655,1723693
2021-09-07,3595.49169921875,3646.4197913797966,3588.283658892563,3640.8135122328795,1585039
2021-09-08,3556.1533203125,3594.6438981046413,3539.0517644249103,3589.9327003351723,4147175
2021-09-09,3572.4072265625,3588.708018102657,3547.5321924477776,3570.805465205842,1441148
2021-09-13,3623.241455078125,3629.8840608084906,3549.4168839394474,3549.4168839394474,1691473
2021-09-14,3661.44921875,3671.437051750727,3604.0669120868806,3627.57574698276,1991188
2021-09-15,3726.1337890625,3750.1137417298373,3642.6984234993847,3657.868573615941,2461369
2021-09-16,3677.843994140625,3751.7626471134417,3667.290956291404,3703.0017462562505,2946666
2021-09-17,3606.752197265625,3717.1354821143404,3585.2219288834135,3693.5794904659606,6477148
2021-09-20,3602.6533203125,3647.4097039177946,3587.9073617297154,3588.9908453171997,2002008
2021-09-21,3639.82470703125,3647.9280602529516,3600.910162440631,3635.160666647159,1568129
2021-09-22,3639.071044921875,3671.7669472580897,3629.931365639798,3639.4009208396847,1744067
2021-09-23,3645.760498046875,3654.947333959767,3613.4887924041523,3646.467177732482,2003869
2021-09-24,3647.692138671875,3716.569714071314,3632.3335874822515,3665.3119728420124,2320754
2021-09-27,3615.32666015625,3678.50387960866,3583.243351571434,3674.734920715618,1673362
2021-09-28,3560.864990234375,3627.6227634950665,3534.576595210615,3627.6227634950665,2253075
2021-09-29,3572.87841796875,3586.164088979245,3507.157202727998,3542.6326633867143,2489161
2021-09-30,3557.472412109375,3585.221319547228,3533.492462694699,3585.221319547228,2252412
2021-10-01,3514.742431640625,3589.933204611144,3509.842831279924,3563.3149334745913,1578374
2021-10-04,3555.352783203125,3565.104825189277,3493.3062125761594,3509.6541619024138,1356860
2021-10-05,3611.88671875,3618.199677387654,3525.4834026701715,3537.1670804461596,1877966
2021-10-06,3590.781494140625,3634.6428020119165,3575.7999736185384,3614.43180469057,1678154
2021-10-07,3668.044677734375,3673.792431671792,3599.4026565766158,3608.777895179011,1647233
2021-10-08,3708.325439453125,3759.441941195449,3674.734687466618,3698.290679052943,2934339
2021-10-11,3472.71875,3540.4656927980236,3448.5973215278154,3538.1100935346853,11845402
2021-10-12,3441.860107421875,3492.882291118197,3420.8952757581633,3491.9400514928616,5752877
2021-10-13,3444.07421875,3463.154571086766,3434.463420617794,3439.174618725637,3545655
2021-10-14,3409.380615234375,3464.6546476021394,3406.312460573692,3422.172506146527,6442299
2021-10-18,3443.083251953125,3448.322762441948,3399.9403209773945,3401.8284162540604,3590107
2021-10-19,3430.810302734375,3483.629947404049,3422.36112327988,3463.7104519586137,3135441
2021-10-20,3406.926025390625,3426.8925384846957,3378.0853272144695,3409.899682921962,2933693
2021-10-21,3334.848388671875,3405.6047153234144,3314.787375718081,3402.4422939224605,4871211
2021-10-22,3303.0810546875,3362.3200418966067,3290.005903167126,3360.809473536576,2691670
2021-10-25,3297.510986328125,3317.902506482414,3256.9641883976255,3306.9987107121397,2595594
2021-10-26,3287.740234375,3331.5439504287847,3280.5653804873978,3298.974308521788,3878763
2021-10-27,3294.489990234375,3314.7870128835734,3288.117669170092,3288.117669170092,2510813
2021-10-28,3230.199951171875,3321.159017595193,3223.9221276542307,3321.159017595193,2424942
2021-10-29,3207.637451171875,3267.348456627433,3196.497644374215,3209.8088065572383,3960501
2021-11-01,3281.887451171875,3291.8944493471395,3221.9876685294767,3245.588861885851,2020718
2021-11-02,3289.250244140625,3317.005378850668,3275.6088039001115,3298.5019557106393,3087414
2021-11-03,3296.85009765625,3322.9529205475606,3272.1160976334613,3308.1314199235517,1537639
2021-11-04,3312.33251953125,3316.675230683377,3308.8868379834157,3316.391970307304,328991
2021-11-08,3306.762939453125,3349.481096047302,3286.4186662939646,3349.481096047302,2526082
2021-11-09,3309.5478515625,3337.208494230274,3300.390635312316,3311.719207287072,1782692
2021-11-10,3289.344970703125,3322.7641622497767,3285.4742835016846,3302.2783762234794,1516489
2021-11-11,3293.026611328125,3313.654142447141,3243.747375411255,3285.2854675294434,1284514
2021-11-12,3328.75927734375,3336.405925054897,3290.6668623028436,3309.8310757800773,1747259
2021-11-15,3354.484130859375,3369.8721516779974,3330.599682279835,3330.599682279835,1809157
2021-11-16,3357.41064453125,3375.489293562986,3343.816451882314,3369.305735959339,2013204
2021-11-17,3324.841064453125,3363.4999970598606,3310.2083270307103,3351.9354142582747,1632914
2021-11-18,3281.22607421875,3323.849960049107,3258.4746661998674,3318.4687045465403,2136598
2021-11-22,3264.893798828125,3319.223778832423,3247.806677277256,3283.7747489265535,3167936
2021-11-23,3270.416748046875,3286.1822961464827,3217.125309571324,3252.2438325817957,2153461
2021-11-24,3250.638916015625,3297.6052807757383,3232.4187525352286,3277.9217975233278,2161746
2021-11-25,3253.093994140625,3269.237302582907,3241.9071667818534,3251.2058986727743,1849619
2021-11-26,3253.990478515625,3294.7260392152084,3220.995831360395,3233.3629467942947,1941251
2021-11-29,3306.054931640625,3331.8747275393393,3215.8511309134046,3254.273824885224,2981745
2021-11-30,3331.685302734375,3364.349439998124,3295.669981068664,3295.669981068664,5588446
2021-12-01,3377.61328125,3389.1306149596417,3337.20800108143,3337.20800108143,2102118
2021-12-02,3439.07080078125,3443.885535580704,3374.1205123453788,3388.375492365074,3152938
2021-12-03,3436.7578125,3460.8310247111826,3427.6950944263563,3442.4220977261602,2486263
2021-12-06,3338.52978515625,3453.3260636071814,3324.935592133541,3436.7579824055024,1849642
2021-12-07,3383.938720703125,3396.683363674109,3327.107099624887,3363.1696728985585,1484458
2021-12-08,3423.96630859375,3442.4224861341354,3399.5155668008592,3399.5155668008592,1428660
2021-12-09,3400.22314453125,3431.376712593867,3366.473445796748,3408.011536546904,1567957
2021-12-10,3433.31201171875,3438.221012647878,3375.064326765843,3384.4103048716756,1510718
2021-12-13,3407.6806640625,3457.1016384980417,3400.175533198964,3445.7730695024175,1883864
2021-12-14,3421.03955078125,3431.612837223529,3376.574819075151,3403.291410781519,1747007
2021-12-15,3370.58056640625,3420.2845822055756,3359.0630008729236,3417.4524393000784,1603233
2021-12-16,3381.200927734375,3406.548467141684,3370.24988353969,3381.578454576798,2072320
2021-12-17,3383.797119140625,3447.048308562849,3373.742873877078,3400.9314909486757,4333992
2021-12-20,3357.88330078125,3404.2361368219863,3313.749069112801,3388.1873253061867,2312310
2021-12-21,3406.406494140625,3437.4655633654083,3366.8507673001777,3382.1915385167404,2340989
2021-12-22,3427.6005859375,3433.312119617382,3404.4714213419015,3421.228265079529,1224328
2021-12-23,3457.762939453125,3465.1265564906566,3426.892630448463,3443.8854864672157,1792861
2021-12-24,3465.50390625,3497.6960184772474,3440.864404569989,3478.8150683100284,2209923
2021-12-27,3489.294677734375,3492.9763714472588,3448.70062801215,3465.5989890764563,1534135
2021-12-28,3499.159423828125,3516.5770546874865,3487.1700662746575,3502.4163417155905,1456218
2021-12-29,3487.972412109375,3511.8096125775287,3478.8151970355025,3485.6595417243784,1456923
2021-12-30,3524.83740234375,3530.7376993011385,3474.094848510211,3475.3694048451466,1966475
2021-12-31,3529.180419921875,3549.618958167045,3522.5248382792374,3533.381385624695,1207141
2022-01-03,3604.137451171875,3615.7020333935643,3535.457993487963,3540.178231129469,2346158
