Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2020-09-15,873.7443237304688,884.0163336524719,864.1393281447226,871.1207231515052,11608203
2020-09-16,890.9088134765625,894.3773097313785,873.3441026543393,876.9015124411186,10059251
2020-09-17,899.1353759765625,908.028900961494,884.9057360006723,884.9057360006723,15628241
2020-09-18,891.2645263671875,906.0722112081955,888.5519581309246,899.1352733679407,12897633
2020-09-21,898.156982421875,916.9222957631002,889.7970484102636,890.2417245963757,14140637
2020-09-22,896.0225830078125,909.3628696034623,881.5261490968927,897.3566116673775,12625762
2020-09-23,906.9171142578125,922.2584432315289,896.556137035322,907.272876932227,13486204
2020-09-24,867.4744262695312,897.356647732044,862.6719011893783,892.0205328793263,14427432
2020-09-25,899.5355224609375,902.6037991881054,867.1186156651046,867.8300867498103,13311078
2020-09-28,898.6017456054688,903.7155222408442,888.0184296386808,902.5148638530441,8554526
2020-09-29,897.356689453125,914.2543872723613,892.9988404080877,905.3608621043422,8708463
2020-09-30,896.6896362304688,910.6524809958908,893.7992406760437,897.3566505891822,8048817
2020-10-01,905.049560546875,912.9203081740026,899.8023592742787,907.6731069014063,5563358
2020-10-05,932.6639404296875,938.177991168938,905.4053183738242,905.4053183738242,14212509
2020-10-06,938.9337768554688,942.7135244771933,917.233557032157,938.266762569282,9090819
2020-10-07,948.5389404296875,953.3858680686144,920.9245022248602,929.2844373329452,9284008
2020-10-08,972.6846313476562,999.6320512434162,967.9711289843538,969.3940710456617,21482613
2020-10-09,984.3353881835938,990.116179420428,968.0156829949318,973.9298988191697,10567867
2020-10-12,1006.8359375,1013.861843920578,989.0488876066565,998.742851511236,14633537
2020-10-13,1029.6923828125,1037.029541043579,1009.9042894014077,1009.9042894014077,17523825
2020-10-14,1011.193603515625,1036.006555340981,1005.9464030335793,1033.4274118602957,16649573
2020-10-15,985.6249389648438,1054.772098003433,971.6176366515604,1049.435982836468,44288251
2020-10-16,1002.7448120117188,1010.2597962240026,975.5306507997595,990.6051302688944,18365685
2020-10-19,1001.3218994140625,1012.9723942640073,991.8947855875242,1009.4149846265569,12902123
2020-10-20,1011.638427734375,1018.0417220493464,987.1812349759616,995.0964936177547,10448776
2020-10-21,1021.2879028320312,1026.6240177336451,1009.4150688886472,1014.8846083755086,19811433
2020-10-22,1004.12353515625,1029.8702479290591,999.4544342912867,1015.6406071977424,11271335
2020-10-23,1009.0224609375,1020.2587912374722,1006.9100527870629,1018.4609783894766,9069862
2020-10-26,999.9884033203125,1015.4046703736363,991.6286394498173,1008.7977301307226,6309368
2020-10-27,980.5719604492188,997.516323036562,968.2569874654698,993.9206976714057,10172479
2020-10-28,967.7177734375,993.0668911945417,961.8748815680594,984.7520066111069,7608392
2020-10-29,966.189453125,972.6166553721671,952.9305846714516,961.8297793421616,6935616
2020-10-30,953.380126953125,974.0549746098089,945.9641489893145,963.6276820854389,8800386
2020-11-02,963.8973388671875,970.7738847740845,944.8404580955544,957.3352785122336,7183119
2020-11-03,955.133056640625,970.2796078110533,950.5935353458764,963.6276783837158,7204782
2020-11-04,983.3585205078125,1003.1794486677547,958.9533018119465,960.0319454992492,15702690
2020-11-05,992.3925170898438,1009.4717361339624,987.897985762444,997.696086002129,9568890
2020-11-06,1000.2581176757812,1007.763964327975,981.3360936651736,995.988312185815,8807127
2020-11-09,1021.6521606445312,1030.146782630326,1007.808979490452,1015.1350889394092,10160320
2020-11-10,980.7518310546875,1001.2468302892827,969.0210591278784,1001.2468302892827,15622869
2020-11-11,1009.0224609375,1012.4832287239338,977.1112828855792,985.201440701559,12514800
2020-11-12,1004.752685546875,1026.5511669823586,1001.1570597430839,1014.0563453682262,9180976
2020-11-13,1010.5504760742188,1018.4608958562762,1004.0783942378293,1006.7751132912881,6363212
2020-11-14,1018.8654174804688,1024.4387030108794,1016.753009381673,1022.0565790995628,1136144
2020-11-17,1010.1010131835938,1029.2477621709115,1000.1681639367545,1029.0230355852846,12813968
2020-11-18,998.2803955078125,1018.1910814742046,990.1002607205266,1014.4157190568177,9839468
2020-11-19,985.8756103515625,1002.0109366039928,983.2238803200333,988.7970561994244,10092343
2020-11-20,991.808349609375,996.8871926903187,980.7967462636072,994.1904735036,8063554
2020-11-23,1024.6182861328125,1029.0679379907554,990.5497166795681,993.2914246848592,10546363
2020-11-24,1024.798095703125,1038.1468313286791,1018.775358098997,1029.247637668388,8515426
2020-11-25,1002.8648681640625,1027.8993874874786,998.9096583694453,1022.05649634741,8958701
2020-11-26,1000.6624755859375,1006.7300932705184,987.2688591474981,1006.7300932705184,10962256
2020-11-27,988.7969970703125,1007.6740306507457,980.7068398215554,1004.9773115678267,25306145
2020-12-01,1022.8204956054688,1024.9778926378785,993.3364352617726,993.3364352617726,8933802
2020-12-02,1025.5623779296875,1031.4501492657057,1007.6741178523629,1019.3599015562708,6741637
2020-12-03,1012.5731811523438,1031.045753584952,1009.2022817836048,1031.045753584952,16212632
2020-12-04,1019.944091796875,1022.0564997316314,1002.2805604228399,1011.269623745018,10564055
2020-12-07,1027.8995361328125,1036.439147495525,1021.1577376885658,1031.3154245698145,7792141
2020-12-08,1036.753662109375,1049.023756268758,1029.247815704994,1029.247815704994,12308330
2020-12-09,1056.394775390625,1060.2601168684103,1040.0347225237394,1049.967682304926,10039346
2020-12-10,1049.6978759765625,1053.2036326399734,1033.7422884804512,1040.394217326194,9488782
2020-12-11,1045.6077880859375,1053.4732183901037,1038.4615267300624,1042.461615964271,10574009
2020-12-14,1046.8214111328125,1054.0575412558665,1032.1242048445142,1051.1810848900202,6728187
2020-12-15,1037.8773193359375,1046.0573457233122,1035.5401846152286,1039.1358102562535,6905926
2020-12-16,1047.8551025390625,1050.7316687360103,1036.9783575022489,1042.731380166364,7788404
2020-12-17,1042.01220703125,1050.731664547823,1039.315487955362,1048.0349454719349,6658153
2020-12-18,1069.5189208984375,1074.1931904713342,1056.7543836758834,1063.2714553335547,15995676
2020-12-21,1058.2825927734375,1087.4520627787485,1035.5852052262885,1067.9008477628877,10858352
2020-12-22,1097.115234375,1100.126548795415,1057.2037692448978,1062.50733882118,10901851
2020-12-23,1126.37451171875,1131.5881020904558,1106.1491212506091,1112.845928869265,15878346
2020-12-24,1111.0933837890625,1123.5432164263127,1102.0593298927226,1123.5432164263127,7313885
2020-12-28,1114.91357421875,1121.835109125127,1111.0482330758468,1113.250509710664,4607051
2020-12-29,1123.9027099609375,1127.6330837176893,1110.1493982206223,1110.1493982206223,6878105
2020-12-30,1120.7567138671875,1126.5996063558298,1112.9811503786493,1126.3298905028948,5194690
2020-12-31,1128.8466796875,1131.1838143373934,1113.7450085608632,1117.3406340929403,7430470
2021-01-01,1133.0264892578125,1137.5660103145522,1128.8466624245198,1130.734343854036,4253550
2021-01-04,1158.01611328125,1159.5891994044732,1133.6557729761507,1140.7121659257957,7208454
2021-01-05,1163.0050048828125,1167.6792737109167,1146.1505119019969,1152.3978667416436,8145280
2021-01-06,1152.4879150390625,1170.3761749898576,1139.8583455016612,1168.5783621250498,7161715
2021-01-07,1134.5546875,1166.4658633722565,1128.576938242762,1164.9826459280123,10954918
2021-01-08,1179.455078125,1183.6800040881164,1149.0271181050996,1149.0271181050996,13186251
2021-01-11,1237.0748291015625,1243.5020312116676,1204.534464330223,1206.4221456492633,20528626
2021-01-12,1233.074951171875,1238.6931166137006,1222.512800141243,1238.6931166137006,8309868
2021-01-13,1246.91796875,1251.9968115873107,1222.5126393349674,1234.9624703704742,14442997
2021-01-14,1231.9510498046875,1244.0862845163717,1185.1629343021746,1222.5125339178219,27521697
2021-01-15,1208.9840087890625,1226.5126819942218,1204.5344664058166,1222.5125927700826,15018441
2021-01-18,1179.4100341796875,1204.5344209333668,1173.9716072678934,1202.7366083648096,8861765
2021-01-19,1183.5450439453125,1196.444327863247,1179.3651075556575,1186.5563582114848,5585744
2021-01-20,1204.0400390625,1212.0853165487604,1187.0507972201028,1187.0507972201028,8225838
2021-01-21,1204.2650146484375,1223.4567565338195,1200.040197918472,1213.523795647893,6142421
2021-01-22,1205.2987060546875,1218.9171608821837,1192.4444095027288,1192.8488735181843,9646591
2021-01-25,1191.1407470703125,1211.6358551336596,1180.264002504233,1209.0290048501095,6542611
2021-01-27,1169.4771728515625,1193.3431805706914,1155.1845398000416,1186.1968091800409,8133665
2021-01-28,1147.184326171875,1165.387181127048,1143.903405531686,1161.2073540693195,4660690
2021-01-29,1113.7899169921875,1160.6229142048817,1106.5536772417913,1156.2182513015873,12183519
2021-02-01,1133.4310302734375,1148.757317589654,1115.542772094857,1124.1273715657414,8880279
2021-02-02,1142.7347412109375,1163.544445956527,1135.8580854240654,1150.6001720747295,6892490
2021-02-03,1154.780029296875,1172.1738446935738,1144.3077486924228,1148.4876850385506,8182968
2021-02-04,1150.015869140625,1162.645547823461,1143.4539183255606,1155.0947121946751,5032240
2021-02-05,1143.4989013671875,1158.4657160756365,1134.4199679437077,1156.3533078118744,5477481
2021-02-08,1171.7694091796875,1177.5673112093796,1146.5550423263844,1155.544105770731,6921922
2021-02-09,1173.5673828125,1197.3434149915486,1166.6457371732465,1174.7808845979516,7965949
2021-02-10,1165.43212890625,1172.4885220871072,1153.8362145862936,1164.8029383282565,5951207
2021-02-11,1161.97119140625,1164.9825054117853,1153.341713312116,1158.6901616325551,4673317
2021-02-12,1177.3876953125,1189.9273962192688,1169.971717205751,1173.0729005221121,5797875
2021-02-15,1177.252685546875,1194.1071790699668,1174.9604305358241,1186.5563440256665,4363513
2021-02-16,1159.948974609375,1186.3318585535822,1155.99376404615,1181.1631461560196,6896421
2021-02-17,1151.7686767578125,1163.6341959298466,1146.105523221749,1159.948702075637,4575741
2021-02-18,1161.79150390625,1173.9717292153668,1146.1056315081107,1147.0045378857642,6437551
2021-02-19,1160.7579345703125,1168.1289235162828,1147.7237911374643,1165.0726196619328,5389696
2021-02-22,1137.2962646484375,1176.2639425170091,1132.6219955428705,1164.0837176412836,7371303
2021-02-23,1138.330078125,1160.4881424500375,1130.4197677788572,1142.6448726627384,6612942
2021-02-24,1145.476318359375,1147.543736968876,1125.4306643908565,1132.6669038485365,4537258
2021-02-25,1145.701171875,1168.3535687858594,1143.4089167113777,1158.1958827879412,8788221
2021-02-26,1126.599365234375,1145.476398465199,1118.9136720984854,1140.7121509483654,15132388
2021-03-01,1138.9144287109375,1154.6452909859504,1131.7231773852172,1135.5885188647067,5756286
2021-03-02,1172.62353515625,1177.5675209311519,1149.8811566997827,1152.622865430511,10461434
2021-03-03,1207.725830078125,1210.8270135036446,1175.7696612195746,1185.837369778467,9056399
2021-03-04,1195.860107421875,1225.973471825094,1191.8600178333616,1200.0400441282789,12041941
2021-03-05,1183.5899658203125,1204.5345279975554,1173.117794461472,1194.1971048095168,6486176
2021-03-08,1200.71435546875,1210.0180157830202,1184.039596028304,1190.8713732012957,5119392
2021-03-09,1209.5235595703125,1213.9281131798352,1185.4328239759857,1195.096067849155,6518173
2021-03-10,1229.8387451171875,1235.097325320522,1218.018104664707,1219.7260486762443,7925984
2021-03-12,1235.8614501953125,1251.0080011886434,1231.5467652849002,1234.1984952903686,9462061
2021-03-15,1234.73779296875,1240.400947106705,1221.1643284519723,1231.5017519169687,6658635
2021-03-16,1244.08642578125,1263.8623660754606,1240.9402534617163,1245.9292277460324,9352771
2021-03-17,1246.7830810546875,1258.468863357291,1242.28854939984,1251.5023392922774,7626744
2021-03-18,1201.9278564453125,1252.8509314993908,1180.7136850399638,1252.8509314993908,10961755
2021-03-19,1208.534423828125,1218.1976656950524,1184.7583981962885,1195.5452728384398,12767112
2021-03-22,1232.2210693359375,1236.8953392259773,1201.0289480684507,1213.6136390198778,4862758
2021-03-23,1232.8951416015625,1243.4123028011156,1222.1531440677036,1233.7040695939993,7165335
2021-03-24,1216.8946533203125,1231.9063477186617,1210.152854686959,1220.5801479605866,6134303
2021-03-25,1198.96142578125,1215.7709319278194,1193.3881401445217,1210.6022200175903,8749994
2021-03-26,1201.11865234375,1219.5462329999625,1197.343289467073,1208.7593565182772,4922071
2021-03-30,1245.2550048828125,1258.4688842757969,1201.073736035317,1210.7369792538634,10546381
2021-03-31,1229.7490234375,1247.6821633779973,1225.4792177631157,1242.2887246314067,8220987
2021-04-01,1245.1651611328125,1250.9181843148074,1232.400733532272,1240.4908915204487,5675155
2021-04-05,1267.3681640625,1280.9416288503253,1246.7831854143167,1250.3788110391597,9479572
2021-04-06,1268.40185546875,1281.8404615772447,1264.266798454032,1279.143742513618,5793571
2021-04-07,1285.6158447265625,1289.885649978232,1264.401676369487,1267.682706561463,5879234
2021-04-08,1294.290283203125,1304.942301480815,1277.345920489526,1285.436077621409,5654434
2021-04-09,1295.3690185546875,1307.9087180419417,1285.4810488650235,1307.9087180419417,6052712
2021-04-12,1281.61572265625,1328.1791152653936,1271.9524794379056,1324.9879538455637,20384532
2021-04-13,1255.906982421875,1290.1552911448764,1235.9961855594531,1288.1327519321428,14855206
2021-04-15,1223.1866455078125,1228.2654876243469,1186.5562168438819,1197.6128073018328,25342491
2021-04-16,1216.8946533203125,1232.2659322583995,1210.4674500105564,1227.007351270343,10879878
2021-04-19,1224.804931640625,1240.2210882697675,1197.6578931338543,1204.5345488850126,12508028
2021-04-20,1214.737060546875,1239.5918427924767,1206.6918926962244,1239.5918427924767,8560766
2021-04-22,1214.5126953125,1226.8277816717696,1209.1642448903929,1218.5128955533173,6622446
2021-04-23,1198.96142578125,1212.0854375551787,1196.4444439156582,1207.2313209457018,7316262
2021-04-26,1207.725830078125,1214.692355211498,1187.4554453142646,1197.5681430885154,7088606
2021-04-27,1212.1751708984375,1216.2202493330262,1204.6693250824333,1209.9279051014437,3636115
2021-04-28,1218.9171142578125,1222.063286750366,1208.6695590503955,1220.7149271107003,4879234
2021-04-29,1219.231689453125,1230.6028775060595,1214.7821466075268,1229.7039710944407,5412357
2021-04-30,1217.43359375,1235.0072539056885,1209.8378802286577,1210.1974646557103,8354677
2021-05-03,1215.3665771484375,1223.4117464310652,1202.7368969322301,1205.2538790240073,4560337
2021-05-04,1195.0062255859375,1217.9732189499612,1190.241977632572,1217.1193017365222,4887060
2021-05-05,1205.8828125,1208.0402095857237,1193.567839969062,1205.5232280307505,3939788
2021-05-06,1223.950927734375,1226.737515618037,1202.1974368273288,1209.0291034959214,4810090
2021-05-07,1215.8160400390625,1234.2436234341433,1212.175424793481,1227.2770980042958,4991435
2021-05-10,1204.1302490234375,1216.1306288829394,1200.0851697631697,1213.388920159061,7195348
2021-05-11,1196.1298828125,1205.4335425709485,1191.140908151554,1201.7480480929387,6420988
2021-05-12,1192.8486328125,1195.54535165081,1181.6123043195412,1195.54535165081,5241898
2021-05-14,1183.3204345703125,1192.713962778006,1178.7360337690927,1192.713962778006,4824609
2021-05-17,1195.0062255859375,1199.9950904161867,1186.8261990490278,1186.8261990490278,5017129
2021-05-18,1204.534423828125,1208.6693707997897,1195.0959078205165,1202.7366112552472,5620150
2021-05-19,1201.8377685546875,1220.2203591930258,1198.4668698021967,1206.332300224675,4435878
2021-05-20,1203.9053955078125,1212.7146124638152,1200.040054063484,1212.0854218704528,4490092
2021-05-21,1217.5687255859375,1220.265444800967,1210.2426164391495,1211.276380750868,4969733
2021-05-24,1211.7708740234375,1225.2094814504385,1209.1190341794893,1219.501447485017,4225371
2021-05-25,1223.950927734375,1229.7039506188999,1217.5237250523617,1220.7148866523876,4099340
2021-05-26,1255.9970703125,1258.4690631150474,1224.3556063318108,1229.6141872567255,6850024
2021-05-27,1260.491455078125,1273.0761442356174,1251.0079489996735,1262.2442786045776,15365391
2021-05-28,1263.0084228515625,1271.053590867902,1254.963145105443,1267.2332388444306,4261312
2021-05-31,1266.3702392578125,1273.4119392429232,1256.6027199236266,1273.4119392429232,4429904
2021-06-01,1260.4189453125,1272.9577599040897,1252.650425959917,1272.049153365971,4791325
2021-06-02,1252.650390625,1264.734790692768,1240.2478895467564,1254.5584421184496,9272276
2021-06-03,1262.6448974609375,1271.1403450610958,1251.1964790806157,1261.2365131848514,5115645
2021-06-04,1259.0103759765625,1269.2321971292201,1251.741525379117,1266.5517419230973,4194328
2021-06-07,1262.6448974609375,1264.7801003038207,1251.42363067909,1263.8714939099243,5154576
2021-06-08,1283.8155517578125,1291.8113335846244,1268.005886872339,1268.4147154451457,7360630
2021-06-09,1285.95068359375,1294.7641213171692,1276.2285285555392,1284.2243092492204,5394317
2021-06-10,1294.1282958984375,1298.3987021277069,1289.3126370323416,1293.8556695800241,3496575
2021-06-11,1314.662841796875,1318.933248224179,1298.8075909218687,1299.3982073632326,6140828
2021-06-14,1328.2010498046875,1342.0118244859777,1320.6140966629812,1336.5601853885398,7132294
2021-06-15,1339.1951904296875,1341.103241965154,1329.2913570426965,1330.1999635751934,5403104
2021-06-16,1345.28271484375,1353.3238599057977,1333.3799922912506,1338.1047015610766,7661710
2021-06-17,1358.639404296875,1365.3176401863882,1340.2854856315025,1340.2854856315025,7677951
2021-06-18,1365.9080810546875,1377.2656613504464,1351.4612167357084,1371.0870933040055,13533974
2021-06-21,1363.1824951171875,1368.1798313027064,1348.5538404611937,1356.5496227235797,5454052
2021-06-22,1373.676513671875,1382.3991126117037,1364.817601594233,1371.7229878001865,6427862
2021-06-23,1365.7718505859375,1385.6248799619614,1361.6831214319513,1385.6248799619614,5529809
2021-06-24,1416.6990966796875,1425.3763324234951,1373.08598818163,1378.3559498240268,10785137
2021-06-25,1430.328125,1433.780873623956,1401.9796501912322,1428.3292353212034,9780240
2021-06-28,1428.1474609375,1435.7343015415815,1417.9710035852625,1429.1469057086852,5019178
2021-06-29,1420.1973876953125,1429.8285940972246,1416.6991640537358,1418.3347000657425,5913567
2021-06-30,1436.3251953125,1445.592937219506,1428.3748884610413,1428.3748884610413,6058722
2021-07-01,1417.7894287109375,1432.7359594142122,1416.5628322710413,1432.7359594142122,4814317
2021-07-02,1424.5133056640625,1426.0124176480651,1401.6163554668499,1416.4720494610297,5166064
2021-07-05,1434.6441650390625,1440.1412786385333,1418.380197689641,1425.7398880349235,4058338
2021-07-06,1419.425048828125,1441.7313830655917,1414.7911777992203,1429.8740237172092,4089574
2021-07-07,1421.605712890625,1427.0119881336266,1403.4790575152115,1422.9232588687473,4797120
2021-07-08,1418.107421875,1431.9636693096268,1407.4312968024187,1424.6948181963799,3326813
2021-07-09,1420.06103515625,1426.4212802716218,1409.2485962773437,1413.7916285026092,3436594
2021-07-12,1406.386474609375,1433.7809813211954,1393.5751458183672,1427.011907619037,4588982
2021-07-13,1403.75146484375,1414.155075053969,1395.8921079263403,1414.155075053969,4456160
2021-07-14,1432.781494140625,1438.1422942323034,1397.5275204758414,1411.9743848199,5657716
2021-07-15,1436.3251953125,1450.908263045991,1413.7917098136713,1415.5180843413355,10021355
2021-07-16,1413.291748046875,1430.7370570744238,1407.9764229117575,1429.919289150437,6265593
2021-07-19,1400.798583984375,1410.9750432404396,1397.0279557746642,1403.524403459662,5669162
2021-07-20,1408.3856201171875,1415.3363714586578,1397.436866879141,1397.7094932083255,5069939
2021-07-22,1444.8660888671875,1447.2739184031698,1418.6982868221953,1418.6982868221953,7854575
2021-07-23,1445.0931396484375,1452.407466217964,1440.1867533607237,1443.3668760581043,4179719
2021-07-26,1457.3140869140625,1464.3557877692701,1448.4096982412775,1448.4096982412775,4586710
2021-07-27,1456.0872802734375,1462.2203736823035,1451.8622381867779,1458.3133216636998,5892859
2021-07-28,1458.8585205078125,1460.6757334409099,1440.5955527129588,1458.4042172745383,4686788
2021-07-29,1469.2166748046875,1471.9424942384626,1453.8612031449802,1453.8612031449802,4660873
2021-07-30,1463.310791015625,1475.0318372307524,1459.3583748619108,1462.8564877585573,6234257
2021-08-02,1482.4368896484375,1485.344385906777,1471.21551132202,1478.7115144929824,5553389
2021-08-03,1503.925537109375,1507.0602962967166,1486.1168706763303,1496.4750076662694,5513668
2021-08-04,1498.5191650390625,1526.3679744938981,1489.2514237545286,1516.5549806164975,6740391
2021-08-05,1502.4263916015625,1513.7384986817397,1496.520449079695,1498.7464907416143,5420536
2021-08-06,1499.38232421875,1508.8773281999343,1493.7490085762868,1505.5608924640553,3754855
2021-08-09,1511.28515625,1515.055784295382,1495.929685025653,1509.1953170444733,5018477
2021-08-10,1523.9603271484375,1526.458995146445,1509.240945489365,1515.5557166096846,6846517
2021-08-11,1524.232666015625,1530.0931327583285,1515.5554307843774,1521.7339984888522,4899639
2021-08-12,1535.1815185546875,1541.450925580674,1521.0072793528136,1525.6866250055218,5659579
2021-08-13,1555.7159423828125,1565.0746333220736,1536.72615602745,1541.9051685036625,5612790
2021-08-16,1548.6290283203125,1562.757793645625,1535.635910270314,1551.6273633914682,4564109
2021-08-17,1582.474609375,1589.0620068183116,1532.4104109886089,1548.1747123425846,9510390
2021-08-18,1575.02392578125,1595.0587438880336,1569.163458100048,1570.9806711378014,6686090
2021-08-20,1574.569580078125,1585.5183327010102,1559.2595828305214,1559.2595828305214,6206972
2021-08-23,1579.8394775390625,1592.923432706201,1573.706383952642,1577.11365816732,6189051
2021-08-24,1563.5753173828125,1596.4214612643373,1556.1701529636675,1590.0612163987423,7602939
2021-08-25,1576.931884765625,1587.2445452416864,1560.9857980509544,1560.9857980509544,6153253
2021-08-26,1569.79931640625,1586.4268587761542,1562.8030911196936,1575.5235813962493,5302248
2021-08-27,1552.626953125,1569.7995285883849,1549.3558807377954,1567.3463352118695,6698514
2021-08-30,1542.859130859375,1561.576400382837,1535.9082697662764,1547.402162826908,6559667
2021-08-31,1550.4915771484375,1558.2602073875557,1531.7743047118652,1544.7674225267726,12255438
2021-09-01,1524.41455078125,1553.2628070693172,1520.234983076621,1553.2628070693172,7801974
2021-09-02,1534.727294921875,1539.4521155101943,1510.6946961417193,1524.0511680045938,6830050
2021-09-03,1545.2215576171875,1550.0371051798234,1530.4567030317,1541.0419901942237,5339139
2021-09-06,1572.2525634765625,1573.7063115585079,1544.0402899113085,1549.3102514864631,4876026
2021-09-07,1550.67333984375,1576.341474038765,1548.2655103825032,1571.8892799071189,3520341
2021-09-08,1538.4979248046875,1545.4033118813336,1529.1392336796573,1545.4033118813336,4584896
2021-09-09,1536.998779296875,1539.997225202321,1528.4124919800074,1531.8197664571585,3331674
2021-09-13,1537.271240234375,1545.9938397746905,1522.0974463135944,1529.1846208291531,4662374
2021-09-14,1532.0467529296875,1540.9510293884045,1525.1867300230015,1540.9510293884045,4945167
2021-09-15,1555.034423828125,1558.3508594666862,1535.72653727046,1538.4978312360497,4062344
2021-09-16,1546.67529296875,1562.1216022537953,1536.862299175055,1558.4417018526922,3246568
2021-09-17,1536.7261962890625,1560.9859451336797,1530.5021531201455,1541.905208900963,7454864
2021-09-20,1533.5914306640625,1551.627247174897,1524.5962042965646,1531.0019243694178,5660743
2021-09-21,1561.3946533203125,1568.9361309488545,1530.6838229663197,1544.6309092879992,4672222
2021-09-22,1559.986572265625,1579.9759159092982,1556.4884593107588,1560.0774107357743,4553892
2021-09-23,1583.2923583984375,1585.518400038669,1563.8026817178268,1573.7065151100142,3826090
2021-09-24,1602.6456298828125,1624.5885000954015,1592.2874931021117,1597.330303785076,8280446
2021-09-27,1563.84814453125,1607.3249446210089,1561.076850261178,1607.097792989491,5045337
2021-09-28,1532.9100341796875,1553.7171456225553,1521.9159174957779,1553.7171456225553,6557197
2021-09-29,1537.5894775390625,1545.903249888472,1503.7438825984036,1507.6054605446532,7792548
2021-09-30,1522.0975341796875,1547.3568387431596,1517.463663304571,1547.3568387431596,6914031
2021-10-01,1512.9659423828125,1525.504643932719,1509.4223553027148,1512.9204676980698,5733906
2021-10-04,1525.3231201171875,1533.7277300120998,1513.1932458570352,1519.644329647652,2947154
2021-10-05,1538.0889892578125,1547.3112556724261,1511.01247362703,1518.2813249734015,4373310
2021-10-06,1520.598388671875,1552.808443380544,1517.3727913665937,1546.5390366106856,4271698
2021-10-07,1536.4534912109375,1548.447051862529,1523.4150109697753,1532.8190654481677,5476108
2021-10-08,1566.3011474609375,1573.2520087235469,1543.1771585478168,1549.4010903123467,4738376
2021-10-11,1536.407958984375,1571.8890835301845,1511.6484344027579,1528.2759760102717,8840633
2021-10-12,1531.13818359375,1534.6362962484866,1510.103922063342,1523.7330188328667,7439300
2021-10-13,1552.990234375,1557.0335999757492,1526.5044427964367,1540.9511978706048,7104171
2021-10-14,1558.9415283203125,1620.5904542340163,1542.9954406372506,1593.6957252943773,19655776
2021-10-18,1628.3592529296875,1634.5831856226832,1580.975399101428,1580.975399101428,13438109
2021-10-19,1655.6173095703125,1666.838577346781,1619.4093637469448,1648.2121446209107,10324260
2021-10-20,1637.6268310546875,1679.1047381378924,1630.085463984752,1662.2046801640847,5876115
2021-10-21,1593.3778076171875,1648.2121875961695,1587.1992390643957,1648.2121875961695,8779629
2021-10-22,1562.6214599609375,1602.0548922420703,1550.9912527162028,1589.9704926737438,7369809
2021-10-25,1551.4912109375,1571.6622326595534,1533.0009782927468,1564.6660063550826,5905209
2021-10-26,1561.7117919921875,1582.7033041066013,1554.5619193952127,1567.5326657811704,5871709
2021-10-27,1584.857421875,1589.6241154780093,1559.3743706045814,1566.6617643835339,5090259
2021-10-28,1561.89501953125,1581.0073339619178,1551.0326346588704,1576.0573538475787,5329972
2021-10-29,1528.7579345703125,1569.8700653107035,1522.6163644817277,1557.4035262089408,5875091
2021-11-01,1558.3660888671875,1564.9201108260659,1536.3203964152594,1537.695384836872,3636806
2021-11-02,1556.395263671875,1564.2326306070647,1545.8078079720165,1553.7369303202765,3471772
2021-11-03,1560.61181640625,1574.3158225463526,1557.4035101757524,1566.5700994057452,3530713
2021-11-04,1566.2950439453125,1573.9033577016746,1562.9034507171552,1572.0700398709214,483407
